Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of protein localization to membrane (GO:1905475)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	NECAB2
embryo development ending in birth or egg hatching (GO:0009792)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	OSR2
positive regulation of calcium ion transmembrane transporter activity (GO:1901021)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	JPH2
positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	MSX1
positive regulation of macrophage activation (GO:0043032)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	THBS1
serine family amino acid metabolic process (GO:0009069)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	GLYAT
positive regulation by host of viral transcription (GO:0043923)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	JUN
positive chemotaxis (GO:0050918)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	PLXNB3
positive regulation of cartilage development (GO:0061036)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	LOXL2
negative regulation of neuron projection development (GO:0010977)	2/51	0.3255650230495295	0.5157028473625553	0	0	1.7487328997533078	1.9624159478380023	LRP4;THY1
carboxylic acid transport (GO:0046942)	2/51	0.3255650230495295	0.5157028473625553	0	0	1.7487328997533078	1.9624159478380023	SLC7A10;SLC38A3
arachidonic acid metabolic process (GO:0019369)	2/51	0.3255650230495295	0.5157028473625553	0	0	1.7487328997533078	1.9624159478380023	CYP2A6;PTGS2
coenzyme metabolic process (GO:0006732)	2/51	0.3255650230495295	0.5157028473625553	0	0	1.7487328997533078	1.9624159478380023	FASN;GLYAT
positive regulation of cell-substrate adhesion (GO:0010811)	2/52	0.33396011390033054	0.5278076386605224	0	0	1.7136703296703297	1.879440022825974	MYADM;CD36
triglyceride metabolic process (GO:0006641)	2/52	0.33396011390033054	0.5278076386605224	0	0	1.7136703296703297	1.879440022825974	CETP;DGAT2
positive regulation of secretion by cell (GO:1903532)	2/52	0.33396011390033054	0.5278076386605224	0	0	1.7136703296703297	1.879440022825974	RGCC;BMP6
regulation of ERK1 and ERK2 cascade (GO:0070372)	7/247	0.33566674927815354	0.5281910345278557	0	0	1.2511203703703704	1.3657685731351117	NECAB2;ERBB4;LMO3;FFAR4;CD36;CX3CL1;ICAM1
cell-matrix adhesion (GO:0007160)	3/90	0.3387978434752411	0.5281910345278557	0	0	1.4777457086434755	1.599440552446285	DLC1;THY1;HOXD3
porphyrin-containing compound biosynthetic process (GO:0006779)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	ALAS2
homologous chromosome segregation (GO:0045143)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	C14ORF39
nuclear envelope reassembly (GO:0031468)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	LMNA
regulation of keratinocyte proliferation (GO:0010837)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	ZFP36
glucan biosynthetic process (GO:0009250)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	GYS2
release of cytochrome c from mitochondria (GO:0001836)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	SFN
calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	DEFB1
positive regulation of cyclic nucleotide biosynthetic process (GO:0030804)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	PTHLH
negative regulation of fibroblast proliferation (GO:0048147)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	MYC
regulation of dephosphorylation (GO:0035303)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	PPP1R14A
positive regulation of metabolic process (GO:0009893)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	FASN
prostaglandin biosynthetic process (GO:0001516)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	PTGS2
regulation of cholesterol efflux (GO:0010874)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	CETP
skeletal muscle contraction (GO:0003009)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	TNNT3
negative regulation of peptidyl-serine phosphorylation (GO:0033137)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	DKK1
positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	CSF3
glycogen biosynthetic process (GO:0005978)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	GYS2
regulation of cellular response to growth factor stimulus (GO:0090287)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	SFRP4
regulation of epithelial cell differentiation (GO:0030856)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	APOLD1
DNA methylation (GO:0006306)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	FOS
regulation of dendrite extension (GO:1903859)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	SYT2
mRNA destabilization (GO:0061157)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	ZFP36
positive regulation of morphogenesis of an epithelium (GO:1905332)	1/18	0.3404847058921239	0.5281910345278557	0	0	2.5188338493292055	2.713753985641403	SIX1
monocarboxylic acid transport (GO:0015718)	2/53	0.3423245735876629	0.5306535794109641	0	0	1.6799827623357035	1.8009347112467506	SLC10A6;SLC38A3
lipid transport (GO:0006869)	3/91	0.3450618809732462	0.534109038148574	0	0	1.4608780536643973	1.5544202855955391	CETP;SLC10A6;LDLR
negative regulation of kinase activity (GO:0033673)	3/91	0.3450618809732462	0.534109038148574	0	0	1.4608780536643973	1.5544202855955391	SFN;THY1;TRIB1
cellular response to nutrient levels (GO:0031669)	2/54	0.350655422031089	0.5392527528792673	0	0	1.6475908706677937	1.7265948981005161	CDKN2B;MAP1LC3C
negative regulation of cellular component organization (GO:0051129)	2/54	0.350655422031089	0.5392527528792673	0	0	1.6475908706677937	1.7265948981005161	FAP;HSPA1B
positive regulation of response to stimulus (GO:0048584)	2/54	0.350655422031089	0.5392527528792673	0	0	1.6475908706677937	1.7265948981005161	MYC;GPLD1
negative regulation of supramolecular fiber organization (GO:1902904)	2/54	0.350655422031089	0.5392527528792673	0	0	1.6475908706677937	1.7265948981005161	MYADM;LDLR
regulation of mitotic spindle assembly (GO:1901673)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	HSPA1B
negative regulation of smoothened signaling pathway (GO:0045879)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	HHIP
regulation of sprouting angiogenesis (GO:1903670)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	KLF4
positive regulation of STAT cascade (GO:1904894)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	IL6
negative regulation of double-strand break repair (GO:2000780)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	TWIST1
positive regulation of activated T cell proliferation (GO:0042104)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	TNFSF9
acylglycerol biosynthetic process (GO:0046463)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	DGAT2
positive regulation of mononuclear cell migration (GO:0071677)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	SERPINE1
negative regulation of response to biotic stimulus (GO:0002832)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	TRIB1
excitatory postsynaptic potential (GO:0060079)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	GRIN2B
positive regulation of lipid storage (GO:0010884)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	APOB
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	MCL1
cellular polysaccharide biosynthetic process (GO:0033692)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	B3GNT5
cellular response to interleukin-7 (GO:0098761)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	IRS1
positive regulation of excitatory postsynaptic potential (GO:2000463)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	SHANK2
positive regulation of immunoglobulin production (GO:0002639)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	IL6
regulation of platelet activation (GO:0010543)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	C1QTNF1
aspartate family amino acid catabolic process (GO:0009068)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	SDS
interleukin-7-mediated signaling pathway (GO:0038111)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	IRS1
negative regulation of calcium ion transport (GO:0051926)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	ADRA2A
innate immune response in mucosa (GO:0002227)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	DEFB1
regulation of cAMP biosynthetic process (GO:0030817)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	PTHLH
triglyceride biosynthetic process (GO:0019432)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	DGAT2
positive regulation of neuron apoptotic process (GO:0043525)	1/19	0.3555681805378994	0.5392527528792673	0	0	2.3787768031189085	2.4597462273723876	MCL1
positive regulation of protein kinase activity (GO:0045860)	5/172	0.35728048595449424	0.5414589628524491	0	0	1.2834507975200042	1.3209713659342524	EGR1;CDKN1A;MMD;DKK1;ADRA2A
cellular transition metal ion homeostasis (GO:0046916)	3/93	0.35757256005282223	0.5415111824431069	0	0	1.4282672540381791	1.4688542849760502	ALAS2;MYC;BMP6
regulation of canonical Wnt signaling pathway (GO:0060828)	6/213	0.3602951760651303	0.5452415119430554	0	0	1.2427134548025323	1.2686012265178968	SFRP4;WNT11;LRP4;DKK1;WNT2;DKK2
cellular response to fibroblast growth factor stimulus (GO:0044344)	3/94	0.36381617991101156	0.5473883312649328	0	0	1.4124993948782496	1.4281873747003737	NR4A1;ZFP36;CXCL8
skin development (GO:0043588)	3/94	0.36381617991101156	0.5473883312649328	0	0	1.4124993948782496	1.4281873747003737	ANXA1;COL5A3;SFN
regulation of secretion by cell (GO:1903530)	2/56	0.36720511743887474	0.5473883312649328	0	0	1.5864061864061865	1.589316740378587	ANXA1;SAA1
regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	2/56	0.36720511743887474	0.5473883312649328	0	0	1.5864061864061865	1.589316740378587	CCDC3;HSPA1B
positive regulation of protein localization to membrane (GO:1905477)	3/95	0.3700500355284795	0.5473883312649328	0	0	1.397074315265275	1.3888553987786099	NECAB2;ARHGEF16;SFN
regulation of cytoskeleton organization (GO:0051493)	3/95	0.3700500355284795	0.5473883312649328	0	0	1.397074315265275	1.3888553987786099	CAPN6;DLC1;RND1
positive regulation of interleukin-2 production (GO:0032743)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	ANXA1
positive regulation of dendritic spine development (GO:0060999)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	SHANK2
negative regulation of macromolecule biosynthetic process (GO:0010558)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	IL6
regulation of regulatory T cell differentiation (GO:0045589)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	IRF1
negative regulation of actin filament bundle assembly (GO:0032232)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	DLC1
synapsis (GO:0007129)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	C14ORF39
negative regulation of ion transport (GO:0043271)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	ADRA2A
embryonic digestive tract development (GO:0048566)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	CXCL8
response to progesterone (GO:0032570)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	THBS1
neuromuscular junction development (GO:0007528)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	LRP4
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	CLDN2
axon extension (GO:0048675)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	PLXNB3
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	PHLDA3
adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	ADRA2A
Arp2/3 complex-mediated actin nucleation (GO:0034314)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	MAGEL2
regulation of anoikis (GO:2000209)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	MCL1
positive regulation of gene silencing by miRNA (GO:2000637)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	ZFP36
regulation of response to cytokine stimulus (GO:0060759)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	KLF4
regulation of glycogen biosynthetic process (GO:0005979)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	IRS1
steroid hormone mediated signaling pathway (GO:0043401)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	BMP7
adrenergic receptor signaling pathway (GO:0071875)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	ADRA2A
regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	THBS1
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	PLXNB3
cellular response to estradiol stimulus (GO:0071392)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	CRHBP
cellular response to steroid hormone stimulus (GO:0071383)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	BMP7
immune response-activating cell surface receptor signaling pathway (GO:0002429)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	GPLD1
regulation of transport (GO:0051049)	1/20	0.3703074248614341	0.5473883312649328	0	0	2.2534626038781163	2.2386387417087494	FFAR4
epidermal growth factor receptor signaling pathway (GO:0007173)	2/57	0.3754187408869748	0.5537755742767867	0	0	1.5574825174825175	1.5258862335216017	AREG;HBEGF
regulation of neurogenesis (GO:0050767)	2/57	0.3754187408869748	0.5537755742767867	0	0	1.5574825174825175	1.5258862335216017	ULK4;SIX1
protein homotetramerization (GO:0051289)	2/57	0.3754187408869748	0.5537755742767867	0	0	1.5574825174825175	1.5258862335216017	GPX3;KIF25
epithelial cell differentiation (GO:0030855)	3/96	0.37627271095359843	0.554646029750676	0	0	1.3819809577945148	1.3508049922675773	ERBB4;SIX1;ALDOC
integrin-mediated signaling pathway (GO:0007229)	2/58	0.3835882958077332	0.5580821284378609	0	0	1.529591836734694	1.4656326391681644	COL16A1;THY1
sodium ion transport (GO:0006814)	2/58	0.3835882958077332	0.5580821284378609	0	0	1.529591836734694	1.4656326391681644	SCN11A;SCN4A
positive regulation of cellular component movement (GO:0051272)	1/21	0.38471027788128465	0.5580821284378609	0	0	2.1406798245614036	2.044915983791272	TWIST1
epoxygenase P450 pathway (GO:0019373)	1/21	0.38471027788128465	0.5580821284378609	0	0	2.1406798245614036	2.044915983791272	CYP2A6
energy reserve metabolic process (GO:0006112)	1/21	0.38471027788128465	0.5580821284378609	0	0	2.1406798245614036	2.044915983791272	MYC
